Date,Open,High,Low,Close,Volume
01/04/1993,1.00000E+003,1.00000E+003,1.00000E+003,1.00000E+003,0.00000E+000
01/05/1993,1.00099E+003,1.00099E+003,1.00099E+003,1.00099E+003,0.00000E+000
01/06/1993,1.00099E+003,1.00099E+003,1.00099E+003,1.00099E+003,0.00000E+000
01/07/1993,1.00000E+003,1.00000E+003,1.00000E+003,1.00000E+003,0.00000E+000
01/08/1993,1.00198E+003,1.00198E+003,1.00198E+003,1.00198E+003,0.00000E+000
01/11/1993,1.00000E+003,1.00000E+003,1.00000E+003,1.00000E+003,0.00000E+000
01/12/1993,1.00099E+003,1.00099E+003,1.00099E+003,1.00099E+003,0.00000E+000
01/13/1993,1.00099E+003,1.00099E+003,1.00099E+003,1.00099E+003,0.00000E+000
01/14/1993,1.00198E+003,1.00198E+003,1.00198E+003,1.00198E+003,0.00000E+000
01/15/1993,1.00395E+003,1.00395E+003,1.00395E+003,1.00395E+003,0.00000E+000
01/18/1993,1.00494E+003,1.00494E+003,1.00494E+003,1.00494E+003,0.00000E+000
01/19/1993,1.00593E+003,1.00593E+003,1.00593E+003,1.00593E+003,0.00000E+000
01/20/1993,1.00494E+003,1.00494E+003,1.00494E+003,1.00494E+003,0.00000E+000
01/21/1993,1.00494E+003,1.00494E+003,1.00494E+003,1.00494E+003,0.00000E+000
01/22/1993,1.00494E+003,1.00494E+003,1.00494E+003,1.00494E+003,0.00000E+000
01/25/1993,1.00395E+003,1.00395E+003,1.00395E+003,1.00395E+003,0.00000E+000
01/26/1993,1.00494E+003,1.00494E+003,1.00494E+003,1.00494E+003,0.00000E+000
01/27/1993,1.00395E+003,1.00395E+003,1.00395E+003,1.00395E+003,0.00000E+000
01/28/1993,1.00395E+003,1.00395E+003,1.00395E+003,1.00395E+003,0.00000E+000
01/29/1993,1.00831E+003,1.00831E+003,1.00831E+003,1.00831E+003,0.00000E+000
02/01/1993,1.01030E+003,1.01030E+003,1.01030E+003,1.01030E+003,0.00000E+000
02/02/1993,1.01327E+003,1.01327E+003,1.01327E+003,1.01327E+003,0.00000E+000
02/03/1993,1.01327E+003,1.01327E+003,1.01327E+003,1.01327E+003,0.00000E+000
02/04/1993,1.01426E+003,1.01426E+003,1.01426E+003,1.01426E+003,0.00000E+000
02/05/1993,1.01526E+003,1.01526E+003,1.01526E+003,1.01526E+003,0.00000E+000
02/08/1993,1.01526E+003,1.01526E+003,1.01526E+003,1.01526E+003,0.00000E+000
02/09/1993,1.01526E+003,1.01526E+003,1.01526E+003,1.01526E+003,0.00000E+000
02/10/1993,1.01526E+003,1.01526E+003,1.01526E+003,1.01526E+003,0.00000E+000
02/11/1993,1.01526E+003,1.01526E+003,1.01526E+003,1.01526E+003,0.00000E+000
02/12/1993,1.01625E+003,1.01625E+003,1.01625E+003,1.01625E+003,0.00000E+000
02/16/1993,1.01625E+003,1.01625E+003,1.01625E+003,1.01625E+003,0.00000E+000
02/17/1993,1.01724E+003,1.01724E+003,1.01724E+003,1.01724E+003,0.00000E+000
02/18/1993,1.01823E+003,1.01823E+003,1.01823E+003,1.01823E+003,0.00000E+000
02/19/1993,1.02120E+003,1.02120E+003,1.02120E+003,1.02120E+003,0.00000E+000
02/22/1993,1.02319E+003,1.02319E+003,1.02319E+003,1.02319E+003,0.00000E+000
02/23/1993,1.02418E+003,1.02418E+003,1.02418E+003,1.02418E+003,0.00000E+000
02/24/1993,1.02319E+003,1.02319E+003,1.02319E+003,1.02319E+003,0.00000E+000
02/25/1993,1.02319E+003,1.02319E+003,1.02319E+003,1.02319E+003,0.00000E+000
02/26/1993,1.03056E+003,1.03056E+003,1.03056E+003,1.03056E+003,0.00000E+000
03/01/1993,1.03354E+003,1.03354E+003,1.03354E+003,1.03354E+003,0.00000E+000
03/02/1993,1.03354E+003,1.03354E+003,1.03354E+003,1.03354E+003,0.00000E+000
03/03/1993,1.03653E+003,1.03653E+003,1.03653E+003,1.03653E+003,0.00000E+000
03/04/1993,1.03653E+003,1.03653E+003,1.03653E+003,1.03653E+003,0.00000E+000
03/05/1993,1.03952E+003,1.03952E+003,1.03952E+003,1.03952E+003,0.00000E+000
03/08/1993,1.03952E+003,1.03952E+003,1.03952E+003,1.03952E+003,0.00000E+000
03/09/1993,1.03852E+003,1.03852E+003,1.03852E+003,1.03852E+003,0.00000E+000
03/10/1993,1.03952E+003,1.03952E+003,1.03952E+003,1.03952E+003,0.00000E+000
03/11/1993,1.03752E+003,1.03752E+003,1.03752E+003,1.03752E+003,0.00000E+000
03/12/1993,1.03553E+003,1.03553E+003,1.03553E+003,1.03553E+003,0.00000E+000
03/15/1993,1.03553E+003,1.03553E+003,1.03553E+003,1.03553E+003,0.00000E+000
03/16/1993,1.03553E+003,1.03553E+003,1.03553E+003,1.03553E+003,0.00000E+000
03/17/1993,1.03454E+003,1.03454E+003,1.03454E+003,1.03454E+003,0.00000E+000
03/18/1993,1.03454E+003,1.03454E+003,1.03454E+003,1.03454E+003,0.00000E+000
03/19/1993,1.03454E+003,1.03454E+003,1.03454E+003,1.03454E+003,0.00000E+000
03/22/1993,1.03255E+003,1.03255E+003,1.03255E+003,1.03255E+003,0.00000E+000
03/23/1993,1.03255E+003,1.03255E+003,1.03255E+003,1.03255E+003,0.00000E+000
03/24/1993,1.03056E+003,1.03056E+003,1.03056E+003,1.03056E+003,0.00000E+000
03/25/1993,1.02956E+003,1.02956E+003,1.02956E+003,1.02956E+003,0.00000E+000
03/26/1993,1.02956E+003,1.02956E+003,1.02956E+003,1.02956E+003,0.00000E+000
03/29/1993,1.02856E+003,1.02856E+003,1.02856E+003,1.02856E+003,0.00000E+000
03/30/1993,1.02856E+003,1.02856E+003,1.02856E+003,1.02856E+003,0.00000E+000
03/31/1993,1.03447E+003,1.03447E+003,1.03447E+003,1.03447E+003,0.00000E+000
04/01/1993,1.03246E+003,1.03246E+003,1.03246E+003,1.03246E+003,0.00000E+000
04/02/1993,1.03246E+003,1.03246E+003,1.03246E+003,1.03246E+003,0.00000E+000
04/05/1993,1.03146E+003,1.03146E+003,1.03146E+003,1.03146E+003,0.00000E+000
04/06/1993,1.03347E+003,1.03347E+003,1.03347E+003,1.03347E+003,0.00000E+000
04/07/1993,1.03447E+003,1.03447E+003,1.03447E+003,1.03447E+003,0.00000E+000
04/08/1993,1.03547E+003,1.03547E+003,1.03547E+003,1.03547E+003,0.00000E+000
04/12/1993,1.03747E+003,1.03747E+003,1.03747E+003,1.03747E+003,0.00000E+000
04/13/1993,1.03847E+003,1.03847E+003,1.03847E+003,1.03847E+003,0.00000E+000
04/14/1993,1.03947E+003,1.03947E+003,1.03947E+003,1.03947E+003,0.00000E+000
04/15/1993,1.03847E+003,1.03847E+003,1.03847E+003,1.03847E+003,0.00000E+000
04/16/1993,1.03947E+003,1.03947E+003,1.03947E+003,1.03947E+003,0.00000E+000
04/19/1993,1.03947E+003,1.03947E+003,1.03947E+003,1.03947E+003,0.00000E+000
04/20/1993,1.03847E+003,1.03847E+003,1.03847E+003,1.03847E+003,0.00000E+000
04/21/1993,1.03847E+003,1.03847E+003,1.03847E+003,1.03847E+003,0.00000E+000
04/22/1993,1.03947E+003,1.03947E+003,1.03947E+003,1.03947E+003,0.00000E+000
04/23/1993,1.03947E+003,1.03947E+003,1.03947E+003,1.03947E+003,0.00000E+000
04/26/1993,1.03647E+003,1.03647E+003,1.03647E+003,1.03647E+003,0.00000E+000
04/27/1993,1.03647E+003,1.03647E+003,1.03647E+003,1.03647E+003,0.00000E+000
04/28/1993,1.03246E+003,1.03246E+003,1.03246E+003,1.03246E+003,0.00000E+000
04/29/1993,1.02946E+003,1.02946E+003,1.02946E+003,1.02946E+003,0.00000E+000
04/30/1993,1.03449E+003,1.03449E+003,1.03449E+003,1.03449E+003,0.00000E+000
05/03/1993,1.03550E+003,1.03550E+003,1.03550E+003,1.03550E+003,0.00000E+000
05/04/1993,1.03650E+003,1.03650E+003,1.03650E+003,1.03650E+003,0.00000E+000
05/05/1993,1.03851E+003,1.03851E+003,1.03851E+003,1.03851E+003,0.00000E+000
05/06/1993,1.03851E+003,1.03851E+003,1.03851E+003,1.03851E+003,0.00000E+000
05/07/1993,1.03851E+003,1.03851E+003,1.03851E+003,1.03851E+003,0.00000E+000
